	Z1	Z2	Z3	St_coeff1	St_coeff2	St_coeff3	Eneg1	Eneg2	Eneg3	Space Group	Composition
22481	55	51	31	6.0	3.0	1.0	0.79	2.05	1.81	11	Cs6 Ga1 Sb3
22482	51	13	37	3.0	1.0	6.0	2.05	1.61	0.82	11	Rb6 Al1 Sb3
22483	33	5	37	2.0	1.0	3.0	2.18	2.04	0.82	15	Rb3 B1 As2
22484	15	5	37	2.0	1.0	3.0	2.19	2.04	0.82	15	Rb3 B1 P2
22485	15	56	31	6.0	6.0	2.0	2.19	0.89	1.81	64	Ba6 Ga2 P6
22486	63	15	31	6.0	6.0	2.0	0.0	2.19	1.81	64	Eu6 Ga2 P6
22487	11	56	15	1.0	1.0	1.0	0.93	0.89	2.19	189	Ba1 Na1 P1
22488	33	19	41	4.0	7.0	1.0	2.18	0.82	1.6	31	K7 Nb1 As4
22489	33	19	73	4.0	7.0	1.0	2.18	0.82	1.5	31	K7 Ta1 As4
22490	41	33	37	1.0	4.0	7.0	1.6	2.18	0.82	31	Rb7 Nb1 As4
22491	38	22	15	4.0	1.0	4.0	0.95	1.54	2.19	218	Sr4 Ti1 P4
22492	38	33	22	4.0	4.0	1.0	0.95	2.18	1.54	218	Sr4 Ti1 As4
22493	15	56	22	4.0	4.0	1.0	2.19	0.89	1.54	218	Ba4 Ti1 P4
22494	33	56	22	4.0	4.0	1.0	2.18	0.89	1.54	218	Ba4 Ti1 As4
22495	33	56	49	3.0	3.0	1.0	2.18	0.89	1.78	62	Ba3 In1 As3
22496	11	33	12	1.0	1.0	1.0	0.93	2.18	1.31	129	Na1 Mg1 As1
22497	4	3	7	1.0	1.0	1.0	1.57	0.98	3.04	14	Li1 Be1 N1
22498	1	5	7	6.0	3.0	3.0	2.2	2.04	3.04	96	B3 H6 N3
22499	11	33	38	1.0	1.0	1.0	0.93	2.18	0.95	189	Na1 Sr1 As1
22500	19	33	80	4.0	2.0	1.0	0.82	2.18	2.0	166	K4 Hg1 As2
22501	1	5	31	6.0	1.0	1.0	2.2	2.04	1.81	15	Ga1 B1 H6
22502	1	37	15	1.0	2.0	1.0	2.2	0.82	2.19	62	Rb2 P1 H1
22503	41	56	7	2.0	9.0	12.0	1.6	0.89	3.04	2	Ba9 Nb2 N12
22504	15	37	49	8.0	12.0	4.0	2.19	0.82	1.78	2	Rb12 In4 P8
22505	15	56	49	4.0	3.0	2.0	2.19	0.89	1.78	15	Ba3 In2 P4
22506	63	15	13	14.0	11.0	1.0	0.0	2.19	1.61	142	Eu14 Al1 P11
22507	11	20	15	22.0	13.0	16.0	0.93	1.0	2.19	216	Na22 Ca13 P16
22508	1	7	15	1.0	7.0	4.0	2.2	3.04	2.19	14	P4 H1 N7
22509	72	33	27	1.0	1.0	1.0	1.3	2.18	1.88	62	Hf1 Co1 As1
22510	38	13	15	3.0	2.0	4.0	0.95	1.61	2.19	15	Sr3 Al2 P4
22511	33	20	37	1.0	1.0	1.0	2.18	1.0	0.82	129	Rb1 Ca1 As1
22512	51	20	37	1.0	1.0	1.0	2.05	1.0	0.82	129	Rb1 Ca1 Sb1
22513	11	19	33	1.0	2.0	1.0	0.93	0.82	2.18	194	K2 Na1 As1
22514	4	19	15	1.0	4.0	2.0	1.57	0.82	2.19	166	K4 Be1 P2
22515	4	33	19	1.0	2.0	4.0	1.57	2.18	0.82	166	K4 Be1 As2
22516	33	19	48	2.0	4.0	1.0	2.18	0.82	1.69	166	K4 Cd1 As2
22517	5	57	7	2.0	3.0	4.0	2.04	1.1	3.04	71	La3 B2 N4
22518	59	5	7	3.0	2.0	4.0	1.13	2.04	3.04	71	Pr3 B2 N4
22519	5	60	7	2.0	3.0	4.0	2.04	1.14	3.04	71	Nd3 B2 N4
22520	59	5	7	3.0	3.0	6.0	1.13	2.04	3.04	167	Pr3 B3 N6
22521	5	57	7	4.0	5.0	9.0	2.04	1.1	3.04	57	La5 B4 N9
22522	5	58	7	1.0	1.0	2.0	2.04	1.12	3.04	2	Ce1 B1 N2
22523	13	56	7	2.0	3.0	4.0	1.61	0.89	3.04	52	Ba3 Al2 N4
22524	20	13	7	3.0	1.0	3.0	1.0	1.61	3.04	14	Ca3 Al1 N3
22525	5	57	7	3.0	3.0	6.0	2.04	1.1	3.04	2	La3 B3 N6
22526	15	11	7	4.0	1.0	7.0	2.19	0.93	3.04	15	Na1 P4 N7
22527	15	19	7	4.0	1.0	7.0	2.19	0.82	3.04	62	K1 P4 N7
22528	15	37	7	4.0	1.0	7.0	2.19	0.82	3.04	62	Rb1 P4 N7
22529	55	15	7	1.0	4.0	7.0	0.79	2.19	3.04	62	Cs1 P4 N7
22530	1	38	7	1.0	1.0	1.0	2.2	0.95	3.04	62	Sr1 H1 N1
22531	51	19	56	4.0	2.0	3.0	2.05	0.82	0.89	62	K2 Ba3 Sb4
22532	5	45	58	2.0	3.0	1.0	2.04	2.28	1.12	191	Ce1 B2 Rh3
22533	15	45	58	2.0	2.0	1.0	2.19	2.28	1.12	129	Ce1 P2 Rh2
22534	44	57	15	2.0	1.0	2.0	2.2	1.1	2.19	139	La1 P2 Ru2
22535	44	5	58	2.0	2.0	1.0	2.2	2.04	1.12	70	Ce1 B2 Ru2
22536	92	45	15	6.0	20.0	13.0	1.38	2.28	2.19	174	U6 P13 Rh20
22537	15	27	40	12.0	19.0	5.0	2.19	1.88	1.33	189	Zr5 Co19 P12
22538	5	60	26	36.0	10.0	36.0	2.04	1.14	1.83	56	Nd10 Fe36 B36
22539	64	5	26	8.0	28.0	28.0	1.2	2.04	1.83	56	Gd8 Fe28 B28
22540	51	19	12	1.0	1.0	1.0	2.05	0.82	1.31	129	K1 Mg1 Sb1
22541	5	27	57	2.0	2.0	1.0	2.04	1.88	1.1	139	La1 Co2 B2
22542	51	12	11	1.0	1.0	1.0	2.05	1.31	0.93	129	Na1 Mg1 Sb1
22543	42	5	90	1.0	4.0	1.0	2.16	2.04	1.3	65	Th1 B4 Mo1
22544	41	5	27	1.0	2.0	1.0	1.6	2.04	1.88	62	Nb1 Co1 B2
22545	38	30	83	1.0	1.0	2.0	0.95	1.65	2.02	139	Sr1 Zn1 Bi2
22546	15	58	3	2.0	1.0	2.0	2.19	1.12	0.98	164	Li2 Ce1 P2
22547	4	3	15	1.0	1.0	1.0	1.57	0.98	2.19	129	Li1 Be1 P1
22548	51	30	3	1.0	1.0	1.0	2.05	1.65	0.98	186	Li1 Zn1 Sb1
22549	5	27	58	1.0	4.0	1.0	2.04	1.88	1.12	191	Ce1 Co4 B1
22550	39	27	31	10.0	7.0	3.0	1.22	1.88	1.81	62	Y10 Ga3 Co7
22551	27	67	31	1.0	1.0	5.0	1.88	1.23	1.81	123	Ho1 Ga5 Co1
22552	44	42	5	2.0	1.0	4.0	2.2	2.16	2.04	71	B4 Mo1 Ru2
22553	51	30	72	3.0	1.0	5.0	2.05	1.65	1.3	193	Hf5 Zn1 Sb3
22554	22	49	7	3.0	1.0	1.0	1.54	1.78	3.04	221	Ti3 In1 N1
22555	81	22	7	1.0	3.0	1.0	1.62	1.54	3.04	221	Ti3 Tl1 N1
22556	30	22	7	3.0	3.0	1.0	1.65	1.54	3.04	227	Ti3 Zn3 N1
22557	30	40	7	3.0	3.0	1.0	1.65	1.33	3.04	227	Zr3 Zn3 N1
22558	30	72	7	3.0	3.0	1.0	1.65	1.3	3.04	227	Hf3 Zn3 N1
22559	41	30	7	3.0	3.0	1.0	1.6	1.65	3.04	227	Nb3 Zn3 N1
22560	51	44	38	12.0	4.0	1.0	2.05	2.2	0.95	204	Sr1 Sb12 Ru4
22561	51	56	44	12.0	1.0	4.0	2.05	0.89	2.2	204	Ba1 Sb12 Ru4
22562	44	38	15	2.0	1.0	2.0	2.2	0.95	2.19	139	Sr1 P2 Ru2
22563	15	64	26	7.0	2.0	12.0	2.19	1.2	1.83	174	Gd2 Fe12 P7
22564	5	26	74	2.0	1.0	2.0	2.04	1.83	2.36	127	Fe1 B2 W2
22565	51	92	22	5.0	3.0	1.0	2.05	1.38	1.54	193	U3 Ti1 Sb5
22566	63	1	45	2.0	5.0	1.0	0.0	2.2	2.28	225	Eu2 H5 Rh1
22567	15	26	40	1.0	1.0	1.0	2.19	1.83	1.33	62	Zr1 Fe1 P1
22568	1	13	90	4.0	1.0	2.0	2.2	1.61	1.3	140	Th2 Al1 H4
22569	4	5	13	1.0	1.0	1.0	1.57	2.04	1.61	216	Be1 Al1 B1
22570	1	90	13	2.0	2.0	1.0	2.2	1.3	1.61	140	D2 Th2 Al1
22571	1	90	13	3.0	2.0	1.0	2.2	1.3	1.61	140	D3 Th2 Al1
22572	1	90	13	4.0	2.0	1.0	2.2	1.3	1.61	140	D4 Th2 Al1
22573	33	13	31	2.0	1.0	1.0	2.18	1.61	1.81	216	Al1 Ga1 As2
22574	5	27	13	6.0	20.0	3.0	2.04	1.88	1.61	225	Al3 Co20 B6
22575	44	5	13	3.0	2.0	2.0	2.2	2.04	1.61	65	Al2 B2 Ru3
22576	44	5	13	4.0	2.0	3.0	2.2	2.04	1.61	123	Al3 B2 Ru4
22577	27	33	45	1.0	1.0	1.0	1.88	2.18	2.28	62	Co1 As1 Rh1
22578	24	33	26	1.0	4.0	3.0	1.66	2.18	1.83	62	Cr1 Fe3 As4
22579	24	33	26	3.0	4.0	1.0	1.66	2.18	1.83	62	Cr3 Fe1 As4
22580	24	33	45	1.0	1.0	1.0	1.66	2.18	2.28	189	Cr1 As1 Rh1
22581	33	45	26	1.0	1.0	1.0	2.18	2.28	1.83	189	Fe1 As1 Rh1
22582	33	31	49	2.0	1.0	1.0	2.18	1.81	1.78	216	In1 Ga1 As2
22583	15	33	31	1.0	1.0	2.0	2.19	2.18	1.81	216	Ga2 As1 P1
22584	33	45	67	7.0	12.0	2.0	2.18	2.28	1.23	176	Ho2 As7 Rh12
22585	11	33	30	1.0	1.0	1.0	0.93	2.18	1.65	225	Na1 Zn1 As1
22586	15	33	22	1.0	1.0	2.0	2.19	2.18	1.54	194	Ti2 As1 P1
22587	15	33	92	1.0	1.0	2.0	2.19	2.18	1.38	225	U2 As1 P1
22588	33	45	22	1.0	1.0	1.0	2.18	2.28	1.54	62	Ti1 As1 Rh1
22589	33	74	22	4.0	3.0	2.0	2.18	2.36	1.54	87	Ti2 As4 W3
22590	39	33	92	1.0	2.0	1.0	1.22	2.18	1.38	225	Y1 U1 As2
22591	4	5	73	1.0	1.0	1.0	1.57	2.04	1.5	191	Ta1 Be1 B1
22592	4	5	40	1.0	1.0	1.0	1.57	2.04	1.33	191	Zr1 Be1 B1
22593	5	27	58	2.0	3.0	1.0	2.04	1.88	1.12	191	Ce1 Co3 B2
22594	5	26	58	1.0	14.0	2.0	2.04	1.83	1.12	136	Ce2 Fe14 B1
22595	5	45	58	1.0	3.0	1.0	2.04	2.28	1.12	221	Ce1 B1 Rh3
22596	44	5	58	3.0	2.0	1.0	2.2	2.04	1.12	191	Ce1 B2 Ru3
22597	5	27	66	2.0	3.0	1.0	2.04	1.88	1.22	191	Dy1 Co3 B2
22598	5	27	68	2.0	3.0	1.0	2.04	1.88	1.24	191	Er1 Co3 B2
22599	64	5	27	1.0	2.0	2.0	1.2	2.04	1.88	139	Gd1 Co2 B2
22600	27	5	60	2.0	2.0	1.0	1.88	2.04	1.14	139	Nd1 Co2 B2
22601	65	5	27	1.0	2.0	2.0	0.0	2.04	1.88	139	Tb1 Co2 B2
22602	5	27	67	2.0	3.0	1.0	2.04	1.88	1.23	191	Ho1 Co3 B2
22603	5	27	71	2.0	3.0	1.0	2.04	1.88	1.27	191	Lu1 Co3 B2
22604	5	27	71	6.0	1.0	2.0	2.04	1.88	1.27	55	Lu2 Co1 B6
22605	5	27	71	13.0	1.0	4.0	2.04	1.88	1.27	128	Lu4 Co1 B13
22606	42	5	27	1.0	4.0	2.0	2.16	2.04	1.88	71	Co2 B4 Mo1
22607	51	5	27	2.0	6.0	21.0	2.05	2.04	1.88	225	Co21 B6 Sb2
22608	21	5	27	1.0	2.0	3.0	1.36	2.04	1.88	191	Sc1 Co3 B2
22609	5	27	62	2.0	3.0	1.0	2.04	1.88	1.17	191	Sm1 Co3 B2
22610	65	5	27	1.0	2.0	3.0	0.0	2.04	1.88	191	Tb1 Co3 B2
22611	65	5	27	4.0	13.0	1.0	0.0	2.04	1.88	128	Tb4 Co1 B13
22612	5	69	27	2.0	1.0	3.0	2.04	1.25	1.88	191	Tm1 Co3 B2
22613	27	5	92	3.0	2.0	1.0	1.88	2.04	1.38	191	U1 Co3 B2
22614	27	5	92	21.0	6.0	2.0	1.88	2.04	1.38	225	U2 Co21 B6
22615	5	27	23	3.0	1.0	1.0	2.04	1.88	1.63	63	V1 Co1 B3
22616	5	27	70	2.0	3.0	1.0	2.04	1.88	0.0	191	Yb1 Co3 B2
22617	5	27	70	4.0	1.0	1.0	2.04	1.88	0.0	55	Yb1 Co1 B4
22618	5	27	40	6.0	21.0	2.0	2.04	1.88	1.33	225	Zr2 Co21 B6
22619	5	45	66	1.0	3.0	1.0	2.04	2.28	1.22	221	Dy1 B1 Rh3
22620	5	26	68	1.0	4.0	1.0	2.04	1.83	1.24	191	Er1 Fe4 B1
22621	5	26	68	2.0	2.0	1.0	2.04	1.83	1.24	139	Er1 Fe2 B2
22622	68	5	77	1.0	2.0	3.0	1.24	2.04	2.2	12	Er1 B2 Ir3
22623	5	45	68	1.0	3.0	1.0	2.04	2.28	1.24	221	Er1 B1 Rh3
22624	44	5	68	3.0	2.0	1.0	2.2	2.04	1.24	191	Er1 B2 Ru3
22625	63	5	77	1.0	4.0	4.0	0.0	2.04	2.2	86	Eu1 B4 Ir4
22626	63	5	45	1.0	1.0	3.0	0.0	2.04	2.28	221	Eu1 B1 Rh3
22627	63	5	45	1.0	2.0	3.0	0.0	2.04	2.28	191	Eu1 B2 Rh3
22628	5	71	26	1.0	2.0	14.0	2.04	1.27	1.83	136	Lu2 Fe14 B1
22629	5	71	26	6.0	2.0	1.0	2.04	1.27	1.83	55	Lu2 Fe1 B6
22630	42	5	26	2.0	2.0	1.0	2.16	2.04	1.83	127	Fe1 B2 Mo2
22631	42	5	26	1.0	4.0	2.0	2.16	2.04	1.83	71	Fe2 B4 Mo1
22632	5	60	26	3.0	2.0	1.0	2.04	1.14	1.83	166	Nd2 Fe1 B3
22633	5	60	26	3.0	2.0	23.0	2.04	1.14	1.83	220	Nd2 Fe23 B3
22634	5	69	26	1.0	2.0	14.0	2.04	1.25	1.83	136	Tm2 Fe14 B1
22635	5	92	26	2.0	1.0	3.0	2.04	1.38	1.83	191	U1 Fe3 B2
22636	64	5	45	1.0	1.0	3.0	1.2	2.04	2.28	221	Gd1 B1 Rh3
22637	64	5	45	1.0	2.0	3.0	1.2	2.04	2.28	191	Gd1 B2 Rh3
22638	64	44	5	1.0	3.0	2.0	1.2	2.2	2.04	191	Gd1 B2 Ru3
22639	5	72	77	2.0	3.0	5.0	2.04	1.3	2.2	127	Hf3 B2 Ir5
22640	5	72	74	2.0	9.0	3.0	2.04	1.3	2.36	194	Hf9 B2 W3
22641	51	19	11	1.0	1.0	2.0	2.05	0.82	0.93	225	K1 Na2 Sb1
22642	44	58	15	4.0	1.0	12.0	2.2	1.12	2.19	204	Ce1 P12 Ru4
22643	44	57	15	4.0	1.0	12.0	2.2	1.1	2.19	204	La1 P12 Ru4
22644	59	33	30	3.0	6.0	2.0	1.13	2.18	1.65	59	Pr3 Zn2 As6
22645	24	40	15	30.0	2.0	19.0	1.66	1.33	2.19	174	Zr2 Cr30 P19
22646	24	92	15	30.0	2.0	19.0	1.66	1.38	2.19	174	U2 Cr30 P19
22647	5	27	58	2.0	5.0	2.0	2.04	1.88	1.12	194	Ce2 Co5 B2
22648	33	56	3	4.0	3.0	4.0	2.18	0.89	0.98	71	Ba3 Li4 As4
22649	15	26	3	1.0	1.0	1.0	2.19	1.83	0.98	129	Li1 Fe1 P1
22650	33	26	3	1.0	1.0	1.0	2.18	1.83	0.98	129	Li1 Fe1 As1
22651	51	20	49	9.0	11.0	1.0	2.05	1.0	1.78	45	Ca11 In1 Sb9
22652	7	3	23	4.0	7.0	1.0	3.04	0.98	1.63	218	Li7 V1 N4
22653	5	45	67	1.0	3.0	1.0	2.04	2.28	1.23	221	Ho1 B1 Rh3
22654	44	5	67	3.0	2.0	1.0	2.2	2.04	1.23	191	Ho1 B2 Ru3
22655	21	5	49	3.0	1.0	1.0	1.36	2.04	1.78	221	Sc3 In1 B1
22656	5	57	77	2.0	1.0	3.0	2.04	1.1	2.2	191	La1 B2 Ir3
22657	21	5	77	1.0	1.0	3.0	1.36	2.04	2.2	221	Sc1 B1 Ir3
22658	21	5	77	1.0	4.0	3.0	1.36	2.04	2.2	176	Sc1 B4 Ir3
22659	5	90	77	2.0	1.0	3.0	2.04	1.3	2.2	191	Th1 B2 Ir3
22660	5	92	77	2.0	1.0	3.0	2.04	1.38	2.2	191	U1 B2 Ir3
22661	5	45	57	1.0	3.0	1.0	2.04	2.28	1.1	221	La1 B1 Rh3
22662	5	45	57	2.0	3.0	1.0	2.04	2.28	1.1	191	La1 B2 Rh3
22663	44	5	57	3.0	2.0	1.0	2.2	2.04	1.1	191	La1 B2 Ru3
22664	5	76	71	2.0	3.0	1.0	2.04	2.2	1.27	191	Lu1 B2 Os3
22665	5	45	71	1.0	3.0	1.0	2.04	2.28	1.27	221	Lu1 B1 Rh3
22666	44	5	71	3.0	2.0	1.0	2.2	2.04	1.27	191	Lu1 B2 Ru3
22667	60	5	45	1.0	1.0	3.0	1.14	2.04	2.28	221	Nd1 B1 Rh3
22668	60	5	45	1.0	2.0	3.0	1.14	2.04	2.28	191	Nd1 B2 Rh3
22669	44	5	60	3.0	2.0	1.0	2.2	2.04	1.14	191	Nd1 B2 Ru3
22670	76	5	92	3.0	2.0	1.0	2.2	2.04	1.38	191	U1 B2 Os3
22671	59	5	45	1.0	1.0	3.0	1.13	2.04	2.28	221	Pr1 B1 Rh3
22672	59	5	45	1.0	2.0	3.0	1.13	2.04	2.28	191	Pr1 B2 Rh3
22673	59	44	5	1.0	3.0	2.0	1.13	2.2	2.04	191	Pr1 B2 Ru3
22674	21	5	45	1.0	1.0	3.0	1.36	2.04	2.28	221	Sc1 B1 Rh3
22675	5	45	62	1.0	3.0	1.0	2.04	2.28	1.17	221	Sm1 B1 Rh3
22676	5	45	62	2.0	3.0	1.0	2.04	2.28	1.17	191	Sm1 B2 Rh3
22677	65	5	45	1.0	1.0	3.0	0.0	2.04	2.28	221	Tb1 B1 Rh3
22678	5	69	45	1.0	1.0	3.0	2.04	1.25	2.28	221	Tm1 B1 Rh3
22679	39	5	45	1.0	1.0	3.0	1.22	2.04	2.28	221	Y1 B1 Rh3
22680	39	5	45	1.0	4.0	4.0	1.22	2.04	2.28	137	Y1 B4 Rh4
22681	5	45	70	1.0	3.0	1.0	2.04	2.28	0.0	221	Yb1 B1 Rh3
22682	44	5	62	3.0	2.0	1.0	2.2	2.04	1.17	191	Sm1 B2 Ru3
22683	44	5	92	3.0	2.0	1.0	2.2	2.04	1.38	147	U1 B2 Ru3
22684	39	44	5	1.0	3.0	2.0	1.22	2.2	2.04	191	Y1 B2 Ru3
22685	39	44	5	1.0	4.0	4.0	1.22	2.2	2.04	142	Y1 B4 Ru4
22686	44	5	70	3.0	2.0	1.0	2.2	2.04	0.0	191	Yb1 B2 Ru3
22687	21	81	5	3.0	1.0	1.0	1.36	1.62	2.04	221	Sc3 Tl1 B1
22688	15	12	3	1.0	1.0	1.0	2.19	1.31	0.98	216	Li1 Mg1 P1
22689	51	12	3	1.0	1.0	2.0	2.05	1.31	0.98	225	Li2 Mg1 Sb1
22690	15	3	23	4.0	7.0	1.0	2.19	0.98	1.63	225	Li7 V1 P4
22691	15	30	3	1.0	1.0	1.0	2.19	1.65	0.98	216	Li1 Zn1 P1
22692	41	73	7	1.0	1.0	2.0	1.6	1.5	3.04	225	Ta1 Nb1 N2
22693	41	22	7	1.0	1.0	2.0	1.6	1.54	3.04	225	Ti1 Nb1 N2
22694	41	23	7	1.0	1.0	2.0	1.6	1.63	3.04	225	Nb1 V1 N2
22695	41	40	7	1.0	1.0	2.0	1.6	1.33	3.04	225	Zr1 Nb1 N2
22696	60	90	7	1.0	1.0	2.0	1.14	1.3	3.04	225	Nd1 Th1 N2
22697	81	60	7	1.0	3.0	1.0	1.62	1.14	3.04	221	Nd3 Tl1 N1
22698	60	92	7	1.0	1.0	2.0	1.14	1.38	3.04	225	Nd1 U1 N2
22699	59	90	7	1.0	1.0	2.0	1.13	1.3	3.04	225	Pr1 Th1 N2
22700	59	92	7	1.0	1.0	2.0	1.13	1.38	3.04	225	Pr1 U1 N2
22701	94	92	7	1.0	1.0	2.0	1.28	1.38	3.04	225	Pu1 U1 N2
22702	90	62	7	1.0	1.0	2.0	1.3	1.17	3.04	225	Sm1 Th1 N2
22703	92	62	7	1.0	1.0	2.0	1.38	1.17	3.04	225	Sm1 U1 N2
22704	22	73	7	1.0	1.0	2.0	1.54	1.5	3.04	225	Ta1 Ti1 N2
22705	23	73	7	1.0	1.0	2.0	1.63	1.5	3.04	225	Ta1 V1 N2
22706	73	40	7	1.0	1.0	2.0	1.5	1.33	3.04	225	Zr1 Ta1 N2
22707	92	90	7	1.0	1.0	2.0	1.38	1.3	3.04	225	Th1 U1 N2
22708	39	90	7	1.0	1.0	2.0	1.22	1.3	3.04	225	Y1 Th1 N2
22709	23	22	7	1.0	1.0	2.0	1.63	1.54	3.04	225	Ti1 V1 N2
22710	22	40	7	1.0	1.0	2.0	1.54	1.33	3.04	225	Zr1 Ti1 N2
22711	64	92	7	1.0	1.0	2.0	1.2	1.38	3.04	225	Gd1 U1 N2
22712	51	81	30	2.0	1.0	2.0	2.05	1.62	1.65	79	Tl1 Zn2 Sb2
22713	51	81	48	3.0	2.0	3.0	2.05	1.62	1.69	12	Tl2 Cd3 Sb3
22714	1	12	37	10.0	3.0	4.0	2.2	1.31	0.82	64	Rb4 Mg3 H10
22715	92	40	7	1.0	1.0	2.0	1.38	1.33	3.04	225	Zr1 U1 N2
22716	15	41	27	7.0	2.0	12.0	2.19	1.6	1.88	174	Nb2 Co12 P7
22717	24	92	7	1.0	2.0	3.0	1.66	1.38	3.04	71	U2 Cr1 N3
22718	38	3	7	1.0	4.0	2.0	0.95	0.98	3.04	141	Sr1 Li4 N2
22719	38	3	7	1.0	1.0	1.0	0.95	0.98	3.04	131	Sr1 Li1 N1
22720	15	27	57	2.0	2.0	1.0	2.19	1.88	1.1	139	La1 Co2 P2
22721	63	12	1	1.0	2.0	6.0	0.0	1.31	2.2	123	Eu1 D6 Mg2
22722	63	12	1	1.0	1.0	4.0	0.0	1.31	2.2	36	Eu1 D4 Mg1
22723	27	5	60	13.0	2.0	3.0	1.88	2.04	1.14	191	Nd3 Co13 B2
22724	55	20	1	1.0	1.0	3.0	0.79	1.0	2.2	221	D3 Cs1 Ca1
22725	12	1	37	1.0	3.0	1.0	1.31	2.2	0.82	194	D3 Rb1 Mg1
22726	12	1	37	3.0	10.0	4.0	1.31	2.2	0.82	64	D10 Rb4 Mg3
22727	55	1	48	3.0	5.0	1.0	0.79	2.2	1.69	140	D5 Cs3 Cd1
22728	15	42	40	1.0	1.0	1.0	2.19	2.16	1.33	189	Zr1 Mo1 P1
22729	15	42	72	1.0	1.0	1.0	2.19	2.16	1.3	189	Hf1 Mo1 P1
22730	1	40	26	2.0	3.0	1.0	2.2	1.33	1.83	63	D2 Zr3 Fe1
22731	38	12	1	2.0	1.0	6.0	0.95	1.31	2.2	164	D6 Sr2 Mg1
22732	33	70	30	2.0	1.0	2.0	2.18	0.0	1.65	164	Yb1 Zn2 As2
22733	12	20	1	8.0	19.0	54.0	1.31	1.0	2.2	204	D54 Ca19 Mg8
22734	42	26	7	3.0	3.0	1.0	2.16	1.83	3.04	227	Fe3 Mo3 N1
22735	42	27	7	3.0	3.0	1.0	2.16	1.88	3.04	227	Co3 Mo3 N1
22736	51	40	23	9.0	2.0	6.0	2.05	1.33	1.63	129	Zr2 V6 Sb9
22737	72	56	7	1.0	1.0	2.0	1.3	0.89	3.04	129	Ba1 Hf1 N2
22738	38	41	7	2.0	1.0	3.0	0.95	1.6	3.04	15	Sr2 Nb1 N3
22739	38	27	7	39.0	12.0	31.0	0.95	1.88	3.04	229	Sr39 Co12 N31
22740	59	15	30	1.0	3.0	3.0	1.13	2.19	1.65	194	Pr1 Zn3 P3
22741	59	15	48	1.0	3.0	3.0	1.13	2.19	1.69	194	Pr1 Cd3 P3
22742	38	77	1	2.0	1.0	5.0	0.95	2.2	2.2	225	D5 Sr2 Ir1
22743	44	1	38	1.0	6.0	2.0	2.2	2.2	0.95	225	D6 Sr2 Ru1
22744	73	27	7	4.0	2.0	5.0	1.5	1.88	3.04	193	Ta4 Co2 N5
22745	41	72	7	1.0	1.0	2.0	1.6	1.3	3.04	225	Hf1 Nb1 N2
22746	22	72	7	1.0	1.0	2.0	1.54	1.3	3.04	225	Hf1 Ti1 N2
22747	72	92	7	1.0	1.0	2.0	1.3	1.38	3.04	225	Hf1 U1 N2
22748	44	72	15	1.0	1.0	1.0	2.2	1.3	2.19	189	Hf1 P1 Ru1
22749	51	72	45	1.0	1.0	1.0	2.05	1.3	2.28	216	Hf1 Sb1 Rh1
22750	15	27	74	1.0	3.0	2.0	2.19	1.88	2.36	194	Co3 P1 W2
22751	51	27	22	1.0	1.0	1.0	2.05	1.88	1.54	216	Ti1 Co1 Sb1
22752	49	60	7	1.0	3.0	1.0	1.78	1.14	3.04	221	Nd3 In1 N1
22753	24	31	7	2.0	1.0	1.0	1.66	1.81	3.04	194	Cr2 Ga1 N1
22754	24	31	7	3.0	1.0	1.0	1.66	1.81	3.04	221	Cr3 Ga1 N1
22755	24	77	7	3.0	1.0	1.0	1.66	2.2	3.04	221	Cr3 Ir1 N1
22756	24	45	7	3.0	1.0	1.0	1.66	2.28	3.04	221	Cr3 Rh1 N1
22757	24	41	15	1.0	1.0	1.0	1.66	1.6	2.19	62	Nb1 Cr1 P1
22758	55	51	19	1.0	1.0	2.0	0.79	2.05	0.82	225	Cs1 K2 Sb1
22759	20	13	7	3.0	2.0	4.0	1.0	1.61	3.04	14	Ca3 Al2 N4
22760	51	62	31	2.0	1.0	1.0	2.05	1.17	1.81	20	Sm1 Ga1 Sb2
22761	51	60	31	2.0	1.0	1.0	2.05	1.14	1.81	141	Nd1 Ga1 Sb2
22762	38	42	7	3.0	1.0	4.0	0.95	2.16	3.04	15	Sr3 Mo1 N4
22763	24	40	15	5.0	1.0	3.0	1.66	1.33	2.19	11	Zr1 Cr5 P3
22764	55	1	15	2.0	1.0	1.0	0.79	2.2	2.19	62	Cs2 P1 H1
22765	63	5	7	3.0	2.0	4.0	0.0	2.04	3.04	221	Eu3 B2 N4
22766	5	57	7	2.0	5.0	6.0	2.04	1.1	3.04	12	La5 B2 N6
22767	38	45	15	2.0	7.0	6.0	0.95	2.28	2.19	113	Sr2 P6 Rh7
22768	20	1	7	1.0	4.0	2.0	1.0	2.2	3.04	14	D4 Ca1 N2
22769	1	30	7	4.0	1.0	2.0	2.2	1.65	3.04	142	Zn1 H4 N2
22770	15	12	45	4.0	1.0	6.0	2.19	1.31	2.28	187	Mg1 P4 Rh6
22771	33	45	12	4.0	6.0	1.0	2.18	2.28	1.31	187	Mg1 As4 Rh6
22772	33	45	20	4.0	6.0	1.0	2.18	2.28	1.0	187	Ca1 As4 Rh6
22773	38	33	45	1.0	4.0	6.0	0.95	2.18	2.28	187	Sr1 As4 Rh6
22774	33	70	45	4.0	1.0	6.0	2.18	0.0	2.28	187	Yb1 As4 Rh6
22775	27	5	60	19.0	6.0	5.0	1.88	2.04	1.14	191	Nd5 Co19 B6
